split,model_name,feature_set,threshold,transaction_cost,strategy_n_days,strategy_cumulative_return,strategy_annualized_return,strategy_annualized_volatility,strategy_sharpe,strategy_max_drawdown,strategy_avg_daily_return,buy_hold_n_days,buy_hold_cumulative_return,buy_hold_annualized_return,buy_hold_annualized_volatility,buy_hold_sharpe,buy_hold_max_drawdown,buy_hold_avg_daily_return,exposure,trades,win_rate_when_in_market
test,Logit,all,0.55,0.0001,537,0.042543106795692065,0.019743742491167726,0.18120700140495805,0.19839743763297496,-0.27155101564060824,0.00014266271730118478,537,0.06971454542423539,0.032130608500260394,0.19009307820152527,0.2613216815023813,-0.2537811304380434,0.00019712477316502475,0.925512104283054,63,0.4909456740442656
test,Logit,all,0.55,0.0005,537,0.016582766594460674,0.007747899978441275,0.1812488361836478,0.13310599363756243,-0.28341405733784764,9.573534299950879e-05,537,0.06971454542423539,0.032130608500260394,0.19009307820152527,0.2613216815023813,-0.2537811304380434,0.00019712477316502475,0.925512104283054,63,0.4909456740442656
test,Logit,all,0.6,0.0,537,0.0,0.0,0.0,,0.0,0.0,537,0.06971454542423539,0.032130608500260394,0.19009307820152527,0.2613216815023813,-0.2537811304380434,0.00019712477316502475,0.0,0,
test,Logit,all,0.6,0.0001,537,0.0,0.0,0.0,,0.0,0.0,537,0.06971454542423539,0.032130608500260394,0.19009307820152527,0.2613216815023813,-0.2537811304380434,0.00019712477316502475,0.0,0,
test,Logit,all,0.6,0.0005,537,0.0,0.0,0.0,,0.0,0.0,537,0.06971454542423539,0.032130608500260394,0.19009307820152527,0.2613216815023813,-0.2537811304380434,0.00019712477316502475,0.0,0,
test,XGB,all,0.4,0.0,537,0.06971454542423539,0.032130608500260394,0.19009307820152527,0.2613216815023813,-0.2537811304380434,0.00019712477316502475,537,0.06971454542423539,0.032130608500260394,0.19009307820152527,0.2613216815023813,-0.2537811304380434,0.00019712477316502475,1.0,1,0.49534450651769085
test,XGB,all,0.4,0.0001,537,0.06960750657612014,0.032082141519022445,0.19009329501946698,0.2610745184789513,-0.25378113043804384,0.00019693855342573242,537,0.06971454542423539,0.032130608500260394,0.19009307820152527,0.2613216815023813,-0.2537811304380434,0.00019712477316502475,1.0,1,0.49534450651769085
test,XGB,all,0.4,0.0005,537,0.06917935118365448,0.03188824784796007,0.19009440915243764,0.26008553426961145,-0.2537811304380432,0.00019619367446856295,537,0.06971454542423539,0.032130608500260394,0.19009307820152527,0.2613216815023813,-0.2537811304380434,0.00019712477316502475,1.0,1,0.49534450651769085
test,XGB,all,0.45,0.0,537,0.06971454542423539,0.032130608500260394,0.19009307820152527,0.2613216815023813,-0.2537811304380434,0.00019712477316502475,537,0.06971454542423539,0.032130608500260394,0.19009307820152527,0.2613216815023813,-0.2537811304380434,0.00019712477316502475,1.0,1,0.49534450651769085
test,XGB,all,0.45,0.0001,537,0.06960750657612014,0.032082141519022445,0.19009329501946698,0.2610745184789513,-0.25378113043804384,0.00019693855342573242,537,0.06971454542423539,0.032130608500260394,0.19009307820152527,0.2613216815023813,-0.2537811304380434,0.00019712477316502475,1.0,1,0.49534450651769085
test,XGB,all,0.45,0.0005,537,0.06917935118365448,0.03188824784796007,0.19009440915243764,0.26008553426961145,-0.2537811304380432,0.00019619367446856295,537,0.06971454542423539,0.032130608500260394,0.19009307820152527,0.2613216815023813,-0.2537811304380434,0.00019712477316502475,1.0,1,0.49534450651769085
test,XGB,all,0.5,0.0,537,0.06971454542423539,0.032130608500260394,0.19009307820152527,0.2613216815023813,-0.2537811304380434,0.00019712477316502475,537,0.06971454542423539,0.032130608500260394,0.19009307820152527,0.2613216815023813,-0.2537811304380434,0.00019712477316502475,1.0,1,0.49534450651769085
test,XGB,all,0.5,0.0001,537,0.06960750657612014,0.032082141519022445,0.19009329501946698,0.2610745184789513,-0.25378113043804384,0.00019693855342573242,537,0.06971454542423539,0.032130608500260394,0.19009307820152527,0.2613216815023813,-0.2537811304380434,0.00019712477316502475,1.0,1,0.49534450651769085
test,XGB,all,0.5,0.0005,537,0.06917935118365448,0.03188824784796007,0.19009440915243764,0.26008553426961145,-0.2537811304380432,0.00019619367446856295,537,0.06971454542423539,0.032130608500260394,0.19009307820152527,0.2613216815023813,-0.2537811304380434,0.00019712477316502475,1.0,1,0.49534450651769085
test,XGB,all,0.55,0.0,537,0.1082357357231043,0.0494087865241144,0.16371077096396214,0.37643146872093763,-0.23133103034749647,0.00024454716650556066,537,0.06971454542423539,0.032130608500260394,0.19009307820152527,0.2613216815023813,-0.2537811304380434,0.00019712477316502475,0.8063314711359404,129,0.5080831408775982
test,XGB,all,0.55,0.0001,537,0.09404230380512058,0.04308016115921842,0.16368769857227994,0.3395017167398558,-0.23470158437582578,0.00022052482013684555,537,0.06971454542423539,0.032130608500260394,0.19009307820152527,0.2613216815023813,-0.2537811304380434,0.00019712477316502475,0.8063314711359404,129,0.5080831408775982
test,XGB,all,0.55,0.0005,537,0.03904984176857673,0.01813886655930319,0.16362354102321142,0.19164558680692473,-0.2524420910177819,0.0001244354346619852,537,0.06971454542423539,0.032130608500260394,0.19009307820152527,0.2613216815023813,-0.2537811304380434,0.00019712477316502475,0.8063314711359404,129,0.5080831408775982
test,XGB,all,0.6,0.0,537,0.0,0.0,0.0,,0.0,0.0,537,0.06971454542423539,0.032130608500260394,0.19009307820152527,0.2613216815023813,-0.2537811304380434,0.00019712477316502475,0.0,0,
test,XGB,all,0.6,0.0001,537,0.0,0.0,0.0,,0.0,0.0,537,0.06971454542423539,0.032130608500260394,0.19009307820152527,0.2613216815023813,-0.2537811304380434,0.00019712477316502475,0.0,0,
test,XGB,all,0.6,0.0005,537,0.0,0.0,0.0,,0.0,0.0,537,0.06971454542423539,0.032130608500260394,0.19009307820152527,0.2613216815023813,-0.2537811304380434,0.00019712477316502475,0.0,0,
val,Logit,all,0.4,0.0,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,1.0,1,0.5691382765531062
val,Logit,all,0.4,0.0001,499,0.4721601466039882,0.21567920118588502,0.26159520478576,0.8785303580286681,-0.33924959024260526,0.000911981463964351,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,1.0,1,0.5691382765531062
